Product ID [Non Editable],Variant ID [Non Editable],Product Type [Non Editable],Product Page,Product URL,Title,Description,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Option Name 4,Option Value 4,Option Name 5,Option Value 5,Option Name 6,Option Value 6,Price,Sale Price,On Sale,Stock,Categories,Tags,Weight,Length,Width,Height,Visible,Hosted Image URLs
61635ec55e382e2c01f36ecd,cd0eb2d2-816c-4113-b3fd-4b29e9bc6e5f,PHYSICAL,fabric-shop,robert-kaufman-fabrics-silverstone-by-wishwell-steel-welm-19502-185,Robert Kaufman Fabrics - Silverstone by Wishwell - Steel- WELM-19502-185,"This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment:  Payment can be made with Paypal, direct checkout or by credit card.  Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping:  We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail.  <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final & no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.",SQ0162573,Dimensions,Fat Quarter (18x22),,,,,,,,,,,3,0,No,2,/fabric-by-the-yard/robert-kaufman-fabrics,"Fabric, Quilt, Stash, Geometric, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.375,12,8.5,0.25,No,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1633902278021-QZC6UC124JOLF5NVUWB7/https%3A%2F%2Fi.etsystatic.com%2F13829245%2Fr%2Fil%2F2c42ca%2F3364192689%2Fil_fullxfull.3364192689_gimy.jpg
,7ced1d98-d856-418e-b3b7-c2cbf7375f02,,,,,,SQ1380362,Dimensions,1/4 Yard (9x44),,,,,,,,,,,3,0,No,2,,,0.375,12,8.5,0.25,,
,78a56256-d37c-4bb8-971c-733df80ddfff,,,,,,SQ8439839,Dimensions,1/2 Yard (18x44),,,,,,,,,,,5.5,0,No,2,,,0.375,12,8.5,0.25,,
,6e931d8b-d0b6-433b-be42-cdfcab927811,,,,,,SQ4787268,Dimensions,1 yard (36x44),,,,,,,,,,,10,0,No,2,,,0.375,12,8.5,0.25,,
61635ec65e382e2c01f36ed0,019308a3-a402-473f-a3c0-608e5e2d4d49,PHYSICAL,fabric-shop,robert-kaufman-fabrics-silverstone-by-wishwell-onyx-welm-19501-181,CLEARANCE - Robert Kaufman Fabrics - Silverstone by Wishwell - Onyx- WELM-19501-181,"<p class=""""><span style=""color: rgb(0, 0, 0)"">CLEARANCE ITEMS: All clearance items are $7.00 / yard and only sold in whole yard increments. Get them while they last!!</span></p><p class=""""></p><p class="""">This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment: Payment can be made with Paypal, direct checkout or by credit card. Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping: We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail. <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final &amp; no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.</p>",SQ4379223,Dimensions,1 yard (36x44),,,,,,,,,,,7,0,No,12,/sale-fabric-700yard,"Fabric, Quilt, Stash, Geometric, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.375,12,8.5,0.25,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1633902279858-YVCHRHFDU019RMWB2X0L/https%3A%2F%2Fi.etsystatic.com%2F13829245%2Fr%2Fil%2F543d8d%2F3364189187%2Fil_fullxfull.3364189187_dm5f.jpg
61635ec95e382e2c01f36ed1,d48eda57-e5fc-4eda-b3b4-fe6d30eccc14,PHYSICAL,fabric-shop,robert-kaufman-fabrics-silverstone-by-wishwell-steel-welm-19500-185,CLEARANCE - Robert Kaufman Fabrics - Silverstone by Wishwell - Steel- WELM-19500-185,"<p class=""""><span style=""color: rgb(0, 0, 0)"">CLEARANCE ITEMS: All clearance items are $7.00 / yard and only sold in whole yard increments. Get them while they last!!</span></p><p class=""""></p><p class="""">This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment: Payment can be made with Paypal, direct checkout or by credit card. Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping: We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail. <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final &amp; no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.</p>",SQ3155896,Dimensions,1 yard (36x44),,,,,,,,,,,7,0,No,16,/sale-fabric-700yard,"Fabric, Quilt, Stash, Geometric, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.375,12,8.5,0.25,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1633902282309-DG0WBCY35Y52QL4949N6/https%3A%2F%2Fi.etsystatic.com%2F13829245%2Fr%2Fil%2F948f9b%2F3316496862%2Fil_fullxfull.3316496862_gx4r.jpg
61635ecb0130b83b0148eabc,c5453c3b-7d95-4b92-84c1-e1f756c0f21a,PHYSICAL,fabric-shop,lapis-fabric-b-quilters-linen-for-robert-kaufman-fabrics-etj-9864-3,Lapis Fabric B - Quilter's Linen for Robert Kaufman Fabrics - ETJ-9864-3,"This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment:  Payment can be made with Paypal, direct checkout or by credit card.  Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping:  We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail.  <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final & no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.",SQ0073556,Dimensions,Fat Quarter (18x22),,,,,,,,,,,3,0,No,2,"/fabric-by-the-yard/robert-kaufman-fabrics, /mystery-quilt-fabrics/spmq---sparkle-and-shine","Fabric, Quilt, Stash, Geometric, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.375,12,8.5,0.25,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1633902284000-1MX3ZXYL4MULL7T13H97/https%3A%2F%2Fi.etsystatic.com%2F13829245%2Fr%2Fil%2F1cf193%2F3248505211%2Fil_fullxfull.3248505211_3zw7.jpg
,ddd1956d-aaed-4012-a873-6203d66b545f,,,,,,SQ5465080,Dimensions,1/4 Yard (9x44),,,,,,,,,,,3,0,No,2,,,0.375,12,8.5,0.25,,
,40b6fd6a-bb1f-4de2-9e0c-2fc9ef196ff8,,,,,,SQ3771407,Dimensions,1/2 Yard (18x44),,,,,,,,,,,5.5,0,No,2,,,0.375,12,8.5,0.25,,
,ee573fd0-4fe8-4902-b539-b330b3be2c82,,,,,,SQ5166197,Dimensions,1 yard (36x44),,,,,,,,,,,10,0,No,3,,,0.375,12,8.5,0.25,,
61635ecc5e382e2c01f36ed5,7bb9c369-372b-4ed7-9685-af1df0197178,PHYSICAL,fabric-shop,jasper-fabric-e-floragraphix-v-by-jason-yenter-for-in-the-beginning-fabrics-3fge-1,CLEARANCE - Jasper Fabric E - Floragraphix V by Jason Yenter for In the Beginning Fabrics - 3FGE-1,"<p class="""">CLEARANCE ITEMS: All clearance items are $7.00 / yard and only sold in whole yard increments. Get them while they last!!</p><p class=""""></p><p class="""">This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment: Payment can be made with Paypal, direct checkout or by credit card. Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping: We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail. <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final &amp; no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.</p>",SQ0894197,Dimensions,1 yard (36&quot;x44&quot;),,,,,,,,,,,7,0,No,13,/sale-fabric-700yard,"Fabric, Quilt, Stash, Geometric, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.375,12,8.5,0.25,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1633902285749-2BKVH25W3FDP8MQ8TNJW/https%3A%2F%2Fi.etsystatic.com%2F13829245%2Fr%2Fil%2F4b65e3%2F3200792656%2Fil_fullxfull.3200792656_cpd6.jpg
61635ece0130b83b0148eac0,b0473248-63df-489b-b8d3-4b56a3c279eb,PHYSICAL,fabric-shop,amber-fabric-f-hoffman-bali-batiks-for-hoffman-fabrics-884-416,Amber Fabric F - Hoffman Bali Batiks for Hoffman Fabrics - 884-416,"This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment:  Payment can be made with Paypal, direct checkout or by credit card.  Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping:  We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail.  <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final & no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.",SQ4453043,Dimensions,Fat Quarter (18x22),,,,,,,,,,,3,0,No,2,"/fabric-by-the-yard/hoffman, /mystery-quilt-fabrics/spmq---sparkle-and-shine","Fabric, Quilt, Stash, Geometric, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.375,12,8.5,0.25,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1633902287503-RZSO0RN716WOWMAHVSO0/https%3A%2F%2Fi.etsystatic.com%2F13829245%2Fr%2Fil%2Febb324%2F3200723528%2Fil_fullxfull.3200723528_egm6.jpg
,18844d4a-e34f-485d-bdae-ff4a7b126f8d,,,,,,SQ4431890,Dimensions,1/4 Yard (9x44),,,,,,,,,,,3,0,No,2,,,0.375,12,8.5,0.25,,
,b0b49446-0a88-44e2-ac53-a05fe8474537,,,,,,SQ6686241,Dimensions,1/2 Yard (18x44),,,,,,,,,,,5.5,0,No,1,,,0.375,12,8.5,0.25,,
,045fa2d6-7bd6-4b94-b73f-2eee7a9e5da0,,,,,,SQ9956063,Dimensions,1 yard (36x44),,,,,,,,,,,10,0,No,0,,,0.375,12,8.5,0.25,,
61d47100044f9b6668fb5c40,8357e9fe-b3be-4304-b770-ff1cebe33b37,PHYSICAL,fabric-shop,amber-fabric-f-hoffman-bali-batiks-for-hoffman-fabrics-884-416-gr4yp,Mark Fabric A - Banyan Batiks - 8103-10,"This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment:  Payment can be made with Paypal, direct checkout or by credit card.  Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping:  We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail.  <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final & no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.",SQ4288812,Dimensions,1/4 Yard (9x44),,,,,,,,,,,3,0,No,2,"/mystery-quilt-fabrics/fpmq---olympia, /fabric-by-the-yard/banyan-batiks","Fabric, Quilt, Stash, Geometric, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.375,12,8.5,0.25,No,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1641312762134-I6L4SR6298HKZBTD35EX/A+-+81203-10_75.jpg
